Injection,ImageIndex,Top_1,Top_2,Top_3,Top_4,Top_5,Golden,Bit,NoChange
34,46,3,6,5,4,2,3,3,False
34,47,9,8,1,0,3,9,3,False
34,48,7,5,4,1,3,7,3,False
34,49,6,0,7,4,5,6,3,False
34,50,9,1,0,3,8,9,3,False
34,51,8,4,6,9,7,8,3,False
34,52,2,7,3,0,1,0,3,False
34,53,3,5,6,4,2,3,3,False
34,54,8,0,1,9,4,8,3,False
34,55,8,9,2,0,5,8,3,False
34,56,7,5,3,2,4,7,3,False
34,57,7,3,5,6,9,7,3,False
34,58,5,7,4,2,3,4,3,False
34,59,3,5,6,1,0,6,3,False
34,60,7,5,3,4,1,7,3,False
34,61,5,3,6,7,4,3,3,False
34,62,3,1,9,2,5,3,3,False
34,63,2,6,4,9,7,2,3,False
34,64,1,8,9,0,6,1,3,False
34,65,2,0,1,6,9,2,3,False
34,66,3,7,1,8,9,3,3,False
34,67,7,4,2,5,9,7,3,False
34,68,2,5,4,3,7,2,3,False
34,69,8,0,4,9,1,8,3,False
34,70,8,0,1,7,9,8,3,False
34,71,0,9,1,7,8,0,3,False
34,72,2,6,0,9,4,2,3,False
34,73,9,0,2,7,1,9,3,False
34,74,3,5,1,0,7,3,3,False
34,75,3,5,7,6,4,3,3,False
34,76,8,0,4,7,9,8,3,False
34,77,1,9,0,6,3,1,3,False
34,78,1,9,5,4,8,1,3,False
34,79,7,5,4,2,8,7,3,False
34,80,2,3,6,4,7,2,3,False
34,81,5,7,9,3,2,5,3,False
34,82,2,3,7,5,9,2,3,False
34,83,7,3,4,0,9,7,3,False
34,84,0,1,4,8,9,0,3,False
34,85,3,6,2,5,1,3,3,False
34,86,4,7,5,2,3,4,3,False
34,87,0,2,8,6,4,0,3,False
34,88,0,2,6,9,1,0,3,False
34,89,4,7,5,3,2,4,3,False
34,90,5,4,7,3,8,5,3,False
34,91,1,9,7,8,3,1,3,False
34,92,1,9,3,7,2,1,3,False
34,93,4,6,2,3,5,4,3,False
34,94,2,6,3,4,5,2,3,False
34,95,1,9,8,0,6,1,3,False
34,96,4,0,7,1,9,4,3,False
34,97,3,6,2,7,0,2,3,False
34,98,1,9,7,3,4,1,3,False
34,99,3,5,0,1,9,5,3,False
35,0,3,5,1,6,2,3,4,False
35,1,8,1,0,9,3,8,4,False
35,2,8,1,9,0,2,8,4,False
35,3,0,8,9,3,1,0,4,False
35,4,6,2,3,4,1,6,4,False
35,5,6,3,5,4,2,6,4,False
35,6,1,9,3,0,5,1,4,False
35,7,6,2,5,0,9,6,4,False
35,8,3,5,4,7,6,3,4,False
35,9,1,9,8,3,6,1,4,False
35,10,0,3,4,5,2,0,4,False
35,11,9,1,7,8,0,9,4,False
35,12,4,5,6,7,3,5,4,False
35,13,7,3,5,2,4,7,4,False
35,14,9,1,7,8,3,9,4,False
35,15,8,1,6,5,0,8,4,False
35,16,5,7,3,6,4,5,4,False
35,17,7,9,4,1,2,7,4,False
35,18,8,9,1,0,6,8,4,False
35,19,6,2,9,8,1,6,4,False
35,20,7,5,0,9,3,7,4,False
35,21,0,2,3,9,6,0,4,False
35,22,4,6,3,2,8,4,4,False
35,23,9,1,3,0,7,9,4,False
35,24,5,3,4,7,9,5,4,False
35,25,2,3,5,0,4,2,4,False
35,26,4,3,5,7,6,4,4,False
35,27,0,6,2,9,7,0,4,False
35,28,9,1,0,8,6,9,4,False
35,29,6,4,2,7,5,6,4,False
35,30,6,5,1,3,4,6,4,False
35,31,5,3,6,4,2,5,4,False
35,32,4,8,2,9,6,4,4,False
35,33,5,6,4,3,2,5,4,False
35,34,9,0,1,8,7,9,4,False
35,35,3,2,1,8,9,2,4,False
35,36,4,7,5,3,6,4,4,False
35,37,1,9,0,8,3,1,4,False
35,38,9,1,8,6,3,9,4,False
35,39,5,4,2,6,3,5,4,False
35,40,4,2,7,0,9,4,4,False
35,41,6,3,5,1,2,6,4,False
35,42,5,3,7,2,1,5,4,False
35,43,6,2,5,3,8,6,4,False
35,44,0,1,7,9,2,0,4,False
35,45,9,1,0,3,7,9,4,False
35,46,3,6,5,4,2,3,4,False
35,47,9,8,1,0,3,9,4,False
35,48,7,5,4,1,3,7,4,False
35,49,6,0,7,4,5,6,4,False
35,50,9,1,0,3,8,9,4,False
35,51,8,4,6,9,7,8,4,False
35,52,2,7,3,0,1,0,4,False
35,53,3,5,6,4,2,3,4,False
35,54,8,0,1,9,4,8,4,False
35,55,8,9,2,0,5,8,4,False
35,56,7,5,3,2,4,7,4,False
35,57,7,3,5,6,9,7,4,False
35,58,5,7,4,2,3,4,4,False
35,59,3,5,6,1,0,6,4,False
35,60,7,5,3,4,1,7,4,False
35,61,5,3,6,7,4,3,4,False
35,62,3,1,9,2,5,3,4,False
35,63,2,6,4,9,7,2,4,False
35,64,1,8,9,0,6,1,4,False
35,65,2,0,1,6,9,2,4,False
35,66,3,7,1,8,9,3,4,False
35,67,7,4,2,5,9,7,4,False
35,68,2,5,4,3,7,2,4,False
35,69,8,0,4,9,1,8,4,False
35,70,8,0,1,7,9,8,4,False
35,71,0,9,1,7,8,0,4,False
35,72,2,6,0,9,4,2,4,False
35,73,9,0,2,7,1,9,4,False
35,74,3,5,1,0,7,3,4,False
35,75,3,5,7,6,4,3,4,False
35,76,8,0,4,7,9,8,4,False
35,77,1,9,0,6,3,1,4,False
35,78,1,9,5,4,8,1,4,False
35,79,7,5,4,2,8,7,4,False
35,80,2,3,6,4,7,2,4,False
35,81,5,7,9,3,2,5,4,False
35,82,2,3,7,5,9,2,4,False
35,83,7,3,4,0,9,7,4,False
35,84,0,1,4,8,9,0,4,False
35,85,3,6,2,5,1,3,4,False
35,86,4,7,5,2,3,4,4,False
35,87,0,2,8,6,4,0,4,False
35,88,0,2,6,9,1,0,4,False
35,89,4,7,5,3,2,4,4,False
35,90,5,4,7,3,8,5,4,False
35,91,1,9,7,8,3,1,4,False
35,92,1,9,3,7,2,1,4,False
35,93,4,6,2,3,5,4,4,False
35,94,2,6,3,4,5,2,4,False
35,95,1,9,8,0,6,1,4,False
35,96,4,0,7,1,9,4,4,False
35,97,3,6,2,7,0,2,4,False
35,98,1,9,7,3,4,1,4,False
35,99,3,5,0,1,9,5,4,False
36,0,3,5,1,6,2,3,5,False
36,1,8,1,0,9,3,8,5,False
36,2,8,1,9,0,2,8,5,False
36,3,0,8,9,3,1,0,5,False
36,4,6,2,3,4,1,6,5,False
36,5,6,3,5,4,2,6,5,False
36,6,1,9,3,0,5,1,5,False
36,7,6,2,5,0,9,6,5,False
36,8,3,5,4,7,6,3,5,False
36,9,1,9,8,3,6,1,5,False
36,10,0,3,4,5,2,0,5,False
36,11,9,1,7,8,0,9,5,False
36,12,4,5,6,7,3,5,5,False
36,13,7,3,5,2,4,7,5,False
36,14,9,1,7,8,3,9,5,False
36,15,8,1,6,5,0,8,5,False
36,16,5,7,3,6,4,5,5,False
36,17,7,9,4,1,2,7,5,False
36,18,8,9,1,0,6,8,5,False
36,19,6,2,9,8,1,6,5,False
36,20,7,5,0,9,3,7,5,False
36,21,0,2,3,9,6,0,5,False
36,22,4,6,3,2,8,4,5,False
36,23,9,1,3,0,7,9,5,False
36,24,5,3,4,7,9,5,5,False
36,25,2,3,5,0,4,2,5,False
36,26,4,3,5,7,6,4,5,False
36,27,0,6,2,9,7,0,5,False
36,28,9,1,0,8,6,9,5,False
36,29,6,4,2,7,5,6,5,False
36,30,6,5,1,3,4,6,5,False
36,31,5,3,6,4,2,5,5,False
36,32,4,8,2,9,6,4,5,False
36,33,5,6,4,3,2,5,5,False
36,34,9,0,1,8,7,9,5,False
36,35,3,2,1,8,9,2,5,False
36,36,4,7,5,3,6,4,5,False
36,37,1,9,0,8,3,1,5,False
36,38,9,1,8,6,3,9,5,False
36,39,5,4,2,6,3,5,5,False
36,40,4,2,7,0,9,4,5,False
36,41,6,3,5,1,2,6,5,False
36,42,5,3,7,2,1,5,5,False
36,43,6,2,5,3,8,6,5,False
36,44,0,1,7,9,2,0,5,False
36,45,9,1,0,3,7,9,5,False
36,46,3,6,5,4,2,3,5,False
36,47,9,8,1,0,3,9,5,False
36,48,7,5,4,1,3,7,5,False
36,49,6,0,7,4,5,6,5,False
36,50,9,1,0,3,8,9,5,False
36,51,8,4,6,9,7,8,5,False
36,52,2,7,3,0,1,0,5,False
36,53,3,5,6,4,2,3,5,False
36,54,8,0,1,9,4,8,5,False
36,55,8,9,2,0,5,8,5,False
36,56,7,5,3,2,4,7,5,False
36,57,7,3,5,6,9,7,5,False
36,58,5,7,4,2,3,4,5,False
36,59,3,5,6,1,0,6,5,False
36,60,7,5,3,4,1,7,5,False
36,61,5,3,6,7,4,3,5,False
36,62,3,1,9,2,5,3,5,False
36,63,2,6,4,9,7,2,5,False
36,64,1,8,9,0,6,1,5,False
36,65,2,0,1,6,9,2,5,False
36,66,3,7,1,8,9,3,5,False
36,67,7,4,2,5,9,7,5,False
36,68,2,5,4,3,7,2,5,False
36,69,8,0,4,9,1,8,5,False
36,70,8,0,1,7,9,8,5,False
36,71,0,9,1,7,8,0,5,False
36,72,2,6,0,9,4,2,5,False
36,73,9,0,2,7,1,9,5,False
36,74,3,5,1,0,7,3,5,False
36,75,3,5,7,6,4,3,5,False
36,76,8,0,4,7,9,8,5,False
36,77,1,9,0,6,3,1,5,False
36,78,1,9,5,4,8,1,5,False
36,79,7,5,4,2,8,7,5,False
36,80,2,3,6,4,7,2,5,False
36,81,5,7,9,3,2,5,5,False
36,82,2,3,7,5,9,2,5,False
36,83,7,3,4,0,9,7,5,False
36,84,0,1,4,8,9,0,5,False
36,85,3,6,2,5,1,3,5,False
36,86,4,7,5,2,3,4,5,False
36,87,0,2,8,6,4,0,5,False
36,88,0,2,6,9,1,0,5,False
36,89,4,7,5,3,2,4,5,False
36,90,5,4,7,3,8,5,5,False
36,91,1,9,7,8,3,1,5,False
36,92,1,9,3,7,2,1,5,False
36,93,4,6,2,3,5,4,5,False
36,94,2,6,3,4,5,2,5,False
36,95,1,9,8,0,6,1,5,False
36,96,4,0,7,1,9,4,5,False
36,97,3,6,2,7,0,2,5,False
36,98,1,9,7,3,4,1,5,False
36,99,3,5,0,1,9,5,5,False
37,0,3,5,1,6,2,3,6,False
37,1,8,1,0,9,3,8,6,False
37,2,8,1,9,0,2,8,6,False
37,3,0,8,9,3,1,0,6,False
37,4,6,2,3,4,1,6,6,False
37,5,6,3,5,4,2,6,6,False
37,6,1,9,3,0,5,1,6,False
37,7,6,2,5,0,9,6,6,False
37,8,3,5,4,7,6,3,6,False
37,9,1,9,8,3,6,1,6,False
37,10,0,3,4,5,2,0,6,False
37,11,9,1,7,8,0,9,6,False
37,12,4,5,6,7,3,5,6,False
37,13,7,3,5,2,4,7,6,False
37,14,9,1,7,8,3,9,6,False
37,15,8,1,6,5,0,8,6,False
37,16,5,7,3,6,4,5,6,False
37,17,7,9,4,1,2,7,6,False
37,18,8,9,1,0,6,8,6,False
37,19,6,2,9,8,1,6,6,False
37,20,7,5,0,9,3,7,6,False
37,21,0,2,3,9,6,0,6,False
37,22,4,6,3,2,8,4,6,False
37,23,9,1,3,0,7,9,6,False
37,24,5,3,4,7,9,5,6,False
37,25,2,3,5,0,4,2,6,False
37,26,4,3,5,7,6,4,6,False
37,27,0,6,2,9,7,0,6,False
37,28,9,1,0,8,6,9,6,False
37,29,6,4,2,7,5,6,6,False
37,30,6,5,1,3,4,6,6,False
37,31,5,3,6,4,2,5,6,False
37,32,4,8,2,9,6,4,6,False
37,33,5,6,4,3,2,5,6,False
37,34,9,0,1,8,7,9,6,False
37,35,3,2,1,8,9,2,6,False
37,36,4,7,5,3,6,4,6,False
37,37,1,9,0,8,3,1,6,False
37,38,9,1,8,6,3,9,6,False
37,39,5,4,2,6,3,5,6,False
37,40,4,2,7,0,9,4,6,False
37,41,6,3,5,1,2,6,6,False
37,42,5,3,7,2,1,5,6,False
37,43,6,2,5,3,8,6,6,False
37,44,0,1,7,9,2,0,6,False
37,45,9,1,0,3,7,9,6,False
37,46,3,6,5,4,2,3,6,False
37,47,9,8,1,0,3,9,6,False
37,48,7,5,4,1,3,7,6,False
37,49,6,0,7,4,5,6,6,False
37,50,9,1,0,3,8,9,6,False
37,51,8,4,6,9,7,8,6,False
37,52,2,7,3,0,1,0,6,False
37,53,3,5,6,4,2,3,6,False
37,54,8,0,1,9,4,8,6,False
37,55,8,9,2,0,5,8,6,False
37,56,7,5,3,2,4,7,6,False
37,57,7,3,5,6,9,7,6,False
37,58,5,7,4,2,3,4,6,False
37,59,3,5,6,1,0,6,6,False
37,60,7,5,3,4,1,7,6,False
37,61,5,3,6,7,4,3,6,False
37,62,3,1,9,2,5,3,6,False
37,63,2,6,4,9,7,2,6,False
37,64,1,8,9,0,6,1,6,False
37,65,2,0,1,6,9,2,6,False
37,66,3,7,1,8,9,3,6,False
37,67,7,4,2,5,9,7,6,False
37,68,2,5,4,3,7,2,6,False
37,69,8,0,4,9,1,8,6,False
37,70,8,0,1,7,9,8,6,False
37,71,0,9,1,7,8,0,6,False
37,72,2,6,0,9,4,2,6,False
37,73,9,0,2,7,1,9,6,False
37,74,3,5,1,0,7,3,6,False
37,75,3,5,7,6,4,3,6,False
37,76,8,0,4,7,9,8,6,False
37,77,1,9,0,6,3,1,6,False
37,78,1,9,5,4,8,1,6,False
37,79,7,5,4,2,8,7,6,False
37,80,2,3,6,4,7,2,6,False
37,81,5,7,9,3,2,5,6,False
37,82,2,3,7,5,9,2,6,False
37,83,7,3,4,0,9,7,6,False
37,84,0,1,4,8,9,0,6,False
37,85,3,6,2,5,1,3,6,False
37,86,4,7,5,2,3,4,6,False
37,87,0,2,8,6,4,0,6,False
37,88,0,2,6,9,1,0,6,False
37,89,4,7,5,3,2,4,6,False
37,90,5,4,7,3,8,5,6,False
37,91,1,9,7,8,3,1,6,False
37,92,1,9,3,7,2,1,6,False
37,93,4,6,2,3,5,4,6,False
37,94,2,6,3,4,5,2,6,False
37,95,1,9,8,0,6,1,6,False
37,96,4,0,7,1,9,4,6,False
37,97,3,6,2,7,0,2,6,False
37,98,1,9,7,3,4,1,6,False
37,99,3,5,0,1,9,5,6,False
38,0,3,5,1,6,2,3,7,False
38,1,8,1,0,9,3,8,7,False
38,2,8,1,9,0,2,8,7,False
38,3,0,8,9,3,1,0,7,False
38,4,6,2,3,4,1,6,7,False
38,5,6,3,5,4,2,6,7,False
38,6,1,9,3,0,5,1,7,False
38,7,6,2,5,0,9,6,7,False
38,8,3,5,4,7,6,3,7,False
38,9,1,9,8,3,6,1,7,False
38,10,0,3,4,5,2,0,7,False
38,11,9,1,7,8,0,9,7,False
38,12,4,5,6,7,3,5,7,False
38,13,7,3,5,2,4,7,7,False
38,14,9,1,7,8,3,9,7,False
38,15,8,1,6,5,0,8,7,False
38,16,5,7,3,6,4,5,7,False
38,17,7,9,4,1,2,7,7,False
38,18,8,9,1,0,6,8,7,False
38,19,6,2,9,8,1,6,7,False
38,20,7,5,0,9,3,7,7,False
38,21,0,2,3,9,6,0,7,False
38,22,4,6,3,2,8,4,7,False
38,23,9,1,3,0,7,9,7,False
38,24,5,3,4,7,9,5,7,False
38,25,2,3,5,0,4,2,7,False
38,26,4,3,5,7,6,4,7,False
38,27,0,6,2,9,7,0,7,False
38,28,9,1,0,8,6,9,7,False
38,29,6,4,2,7,5,6,7,False
38,30,6,5,1,3,4,6,7,False
38,31,5,3,6,4,2,5,7,False
38,32,4,8,2,9,6,4,7,False
38,33,5,6,4,3,2,5,7,False
38,34,9,0,1,8,7,9,7,False
38,35,3,2,1,8,9,2,7,False
38,36,4,7,5,3,6,4,7,False
38,37,1,9,0,8,3,1,7,False
38,38,9,1,8,6,3,9,7,False
38,39,5,4,2,6,3,5,7,False
38,40,4,2,7,0,9,4,7,False
38,41,6,3,5,1,2,6,7,False
38,42,5,3,7,2,1,5,7,False
38,43,6,2,5,3,8,6,7,False
38,44,0,1,7,9,2,0,7,False
38,45,9,1,0,3,7,9,7,False
38,46,3,6,5,4,2,3,7,False
38,47,9,8,1,0,3,9,7,False
38,48,7,5,4,1,3,7,7,False
38,49,6,0,7,4,5,6,7,False
38,50,9,1,0,3,8,9,7,False
38,51,8,4,6,9,7,8,7,False
38,52,2,7,3,0,1,0,7,False
38,53,3,5,6,4,2,3,7,False
38,54,8,0,1,9,4,8,7,False
38,55,8,9,2,0,5,8,7,False
38,56,7,5,3,2,4,7,7,False
38,57,7,3,5,6,9,7,7,False
38,58,5,7,4,2,3,4,7,False
38,59,3,5,6,1,0,6,7,False
38,60,7,5,3,4,1,7,7,False
38,61,5,3,6,7,4,3,7,False
38,62,3,1,9,2,5,3,7,False
38,63,2,6,4,9,7,2,7,False
38,64,1,8,9,0,6,1,7,False
38,65,2,0,1,6,9,2,7,False
38,66,3,7,1,8,9,3,7,False
38,67,7,4,2,5,9,7,7,False
38,68,2,5,4,3,7,2,7,False
38,69,8,0,4,9,1,8,7,False
38,70,8,0,1,7,9,8,7,False
38,71,0,9,1,7,8,0,7,False
38,72,2,6,0,9,4,2,7,False
38,73,9,0,2,7,1,9,7,False
38,74,3,5,1,0,7,3,7,False
38,75,3,5,7,6,4,3,7,False
38,76,8,0,4,7,9,8,7,False
38,77,1,9,0,6,3,1,7,False
38,78,1,9,5,4,8,1,7,False
38,79,7,5,4,2,8,7,7,False
38,80,2,3,6,4,7,2,7,False
38,81,5,7,9,3,2,5,7,False
38,82,2,3,7,5,9,2,7,False
38,83,7,3,4,0,9,7,7,False
38,84,0,1,4,8,9,0,7,False
38,85,3,6,2,5,1,3,7,False
38,86,4,7,5,2,3,4,7,False
38,87,0,2,8,6,4,0,7,False
38,88,0,2,6,9,1,0,7,False
38,89,4,7,5,3,2,4,7,False
38,90,5,4,7,3,8,5,7,False
38,91,1,9,7,8,3,1,7,False
38,92,1,9,3,7,2,1,7,False
38,93,4,6,2,3,5,4,7,False
38,94,2,6,3,4,5,2,7,False
38,95,1,9,8,0,6,1,7,False
38,96,4,0,7,1,9,4,7,False
38,97,3,6,2,7,0,2,7,False
38,98,1,9,7,3,4,1,7,False
38,99,3,5,0,1,9,5,7,False
39,0,3,5,1,6,2,3,8,False
39,1,8,1,0,9,3,8,8,False
39,2,8,1,9,0,2,8,8,False
39,3,0,8,9,3,1,0,8,False
39,4,6,2,3,4,1,6,8,False
39,5,6,3,5,4,2,6,8,False
39,6,1,9,3,0,5,1,8,False
39,7,6,2,5,0,9,6,8,False
39,8,3,5,4,7,6,3,8,False
39,9,1,9,8,3,6,1,8,False
39,10,0,3,4,5,2,0,8,False
39,11,9,1,7,8,0,9,8,False
39,12,4,5,6,7,3,5,8,False
39,13,7,3,5,2,4,7,8,False
39,14,9,1,7,8,3,9,8,False
39,15,8,1,6,5,0,8,8,False
39,16,5,7,3,6,4,5,8,False
39,17,7,9,4,1,2,7,8,False
39,18,8,9,1,0,6,8,8,False
39,19,6,2,9,8,1,6,8,False
39,20,7,5,0,9,3,7,8,False
39,21,0,2,3,9,6,0,8,False
39,22,4,6,3,2,8,4,8,False
39,23,9,1,3,0,7,9,8,False
39,24,5,3,4,7,9,5,8,False
39,25,2,3,5,0,4,2,8,False
39,26,4,3,5,7,6,4,8,False
39,27,0,6,2,9,7,0,8,False
39,28,9,1,0,8,6,9,8,False
39,29,6,4,2,7,5,6,8,False
39,30,6,5,1,3,4,6,8,False
39,31,5,3,6,4,2,5,8,False
39,32,4,8,2,9,6,4,8,False
39,33,5,6,4,3,2,5,8,False
39,34,9,0,1,8,7,9,8,False
39,35,3,2,1,8,9,2,8,False
39,36,4,7,5,3,6,4,8,False
39,37,1,9,0,8,3,1,8,False
39,38,9,1,8,6,3,9,8,False
39,39,5,4,2,6,3,5,8,False
39,40,4,2,7,0,9,4,8,False
39,41,6,3,5,1,2,6,8,False
39,42,5,3,7,2,1,5,8,False
39,43,6,2,5,3,8,6,8,False
39,44,0,1,7,9,2,0,8,False
39,45,9,1,0,3,7,9,8,False
39,46,3,6,5,4,2,3,8,False
39,47,9,8,1,0,3,9,8,False
39,48,7,5,4,1,3,7,8,False
39,49,6,0,7,4,5,6,8,False
39,50,9,1,0,3,8,9,8,False
39,51,8,4,6,9,7,8,8,False
39,52,2,7,3,0,1,0,8,False
39,53,3,5,6,4,2,3,8,False
39,54,8,0,1,9,4,8,8,False
39,55,8,9,2,0,5,8,8,False
39,56,7,5,3,2,4,7,8,False
39,57,7,3,5,6,9,7,8,False
39,58,5,7,4,2,3,4,8,False
39,59,3,5,6,1,0,6,8,False
39,60,7,5,3,4,1,7,8,False
39,61,5,3,6,7,4,3,8,False
39,62,3,1,9,2,5,3,8,False
39,63,2,6,4,9,7,2,8,False
39,64,1,8,9,0,6,1,8,False
39,65,2,0,1,6,9,2,8,False
39,66,3,7,1,8,9,3,8,False
39,67,7,4,2,5,9,7,8,False
39,68,2,5,4,3,7,2,8,False
39,69,8,0,4,9,1,8,8,False
39,70,8,0,1,7,9,8,8,False
39,71,0,9,1,7,8,0,8,False
39,72,2,6,0,9,4,2,8,False
39,73,9,0,2,7,1,9,8,False
39,74,3,5,1,0,7,3,8,False
39,75,3,5,7,6,4,3,8,False
39,76,8,0,4,7,9,8,8,False
39,77,1,9,0,6,3,1,8,False
39,78,1,9,5,4,8,1,8,False
39,79,7,5,4,2,8,7,8,False
39,80,2,3,6,4,7,2,8,False
39,81,5,7,9,3,2,5,8,False
39,82,2,3,7,5,9,2,8,False
39,83,7,3,4,0,9,7,8,False
39,84,0,1,4,8,9,0,8,False
39,85,3,6,2,5,1,3,8,False
39,86,4,7,5,2,3,4,8,False
39,87,0,2,8,6,4,0,8,False
39,88,0,2,6,9,1,0,8,False
39,89,4,7,5,3,2,4,8,False
39,90,5,4,7,3,8,5,8,False
39,91,1,9,7,8,3,1,8,False
39,92,1,9,3,7,2,1,8,False
39,93,4,6,2,3,5,4,8,False
39,94,2,6,3,4,5,2,8,False
39,95,1,9,8,0,6,1,8,False
39,96,4,0,7,1,9,4,8,False
39,97,3,6,2,7,0,2,8,False
39,98,1,9,7,3,4,1,8,False
39,99,3,5,0,1,9,5,8,False
40,0,3,5,1,6,2,3,9,False
40,1,8,1,0,9,3,8,9,False
40,2,8,1,9,0,2,8,9,False
40,3,0,8,9,3,1,0,9,False
40,4,6,2,3,4,1,6,9,False
40,5,6,3,5,4,2,6,9,False
40,6,1,9,3,0,5,1,9,False
40,7,6,2,5,0,9,6,9,False
40,8,3,5,4,7,6,3,9,False
40,9,1,9,8,3,6,1,9,False
40,10,0,3,4,5,2,0,9,False
40,11,9,1,7,8,0,9,9,False
40,12,4,5,6,7,3,5,9,False
40,13,7,3,5,2,4,7,9,False
40,14,9,1,7,8,3,9,9,False
40,15,8,1,6,5,0,8,9,False
40,16,5,7,3,6,4,5,9,False
40,17,7,9,4,1,2,7,9,False
40,18,8,9,1,0,6,8,9,False
40,19,6,2,9,8,1,6,9,False
40,20,7,5,0,9,3,7,9,False
40,21,0,2,3,9,6,0,9,False
40,22,4,6,3,2,8,4,9,False
40,23,9,1,3,0,7,9,9,False
40,24,5,3,4,7,9,5,9,False
40,25,2,3,5,0,4,2,9,False
40,26,4,3,5,7,6,4,9,False
40,27,0,6,2,9,7,0,9,False
40,28,9,1,0,8,6,9,9,False
40,29,6,4,2,7,5,6,9,False
40,30,6,5,1,3,4,6,9,False
40,31,5,3,6,4,2,5,9,False
40,32,4,8,2,9,6,4,9,False
40,33,5,6,4,3,2,5,9,False
40,34,9,0,1,8,7,9,9,False
40,35,3,2,1,8,9,2,9,False
40,36,4,7,5,3,6,4,9,False
40,37,1,9,0,8,3,1,9,False
40,38,9,1,8,6,3,9,9,False
40,39,5,4,2,6,3,5,9,False
40,40,4,2,7,0,9,4,9,False
40,41,6,3,5,1,2,6,9,False
40,42,5,3,7,2,1,5,9,False
40,43,6,2,5,3,8,6,9,False
40,44,0,1,7,9,2,0,9,False
40,45,9,1,0,3,7,9,9,False
40,46,3,6,5,4,2,3,9,False
40,47,9,8,1,0,3,9,9,False
40,48,7,5,4,1,3,7,9,False
40,49,6,0,7,4,5,6,9,False
40,50,9,1,0,3,8,9,9,False
40,51,8,4,6,9,7,8,9,False
40,52,2,7,3,0,1,0,9,False
40,53,3,5,6,4,2,3,9,False
40,54,8,0,1,9,4,8,9,False
40,55,8,9,2,0,5,8,9,False
40,56,7,5,3,2,4,7,9,False
40,57,7,3,5,6,9,7,9,False
40,58,5,7,4,2,3,4,9,False
40,59,3,5,6,1,0,6,9,False
40,60,7,5,3,4,1,7,9,False
40,61,5,3,6,7,4,3,9,False
40,62,3,1,9,2,5,3,9,False
40,63,2,6,4,9,7,2,9,False
40,64,1,8,9,0,6,1,9,False
40,65,2,0,1,6,9,2,9,False
40,66,3,7,1,8,9,3,9,False
40,67,7,4,2,5,9,7,9,False
40,68,2,5,4,3,7,2,9,False
40,69,8,0,4,9,1,8,9,False
40,70,8,0,1,7,9,8,9,False
40,71,0,9,1,7,8,0,9,False
40,72,2,6,0,9,4,2,9,False
40,73,9,0,2,7,1,9,9,False
40,74,3,5,1,0,7,3,9,False
40,75,3,5,7,6,4,3,9,False
40,76,8,0,4,7,9,8,9,False
40,77,1,9,0,6,3,1,9,False
40,78,1,9,5,4,8,1,9,False
40,79,7,5,4,2,8,7,9,False
40,80,2,3,6,4,7,2,9,False
40,81,5,7,9,3,2,5,9,False
40,82,2,3,7,5,9,2,9,False
40,83,7,3,4,0,9,7,9,False
40,84,0,1,4,8,9,0,9,False
40,85,3,6,2,5,1,3,9,False
40,86,4,7,5,2,3,4,9,False
40,87,0,2,8,6,4,0,9,False
40,88,0,2,6,9,1,0,9,False
40,89,4,7,5,3,2,4,9,False
40,90,5,4,7,3,8,5,9,False
40,91,1,9,7,8,3,1,9,False
40,92,1,9,3,7,2,1,9,False
40,93,4,6,2,3,5,4,9,False
40,94,2,6,3,4,5,2,9,False
40,95,1,9,8,0,6,1,9,False
40,96,4,0,7,1,9,4,9,False
40,97,3,6,2,7,0,2,9,False
40,98,1,9,7,3,4,1,9,False
40,99,3,5,0,1,9,5,9,False
41,0,3,5,1,6,2,3,10,False
41,1,8,1,0,9,3,8,10,False
41,2,8,1,9,0,2,8,10,False
41,3,0,8,9,3,1,0,10,False
41,4,6,2,3,4,1,6,10,False
41,5,6,3,5,4,2,6,10,False
41,6,1,9,3,0,5,1,10,False
41,7,6,2,5,0,9,6,10,False
41,8,3,5,4,7,6,3,10,False
41,9,1,9,8,3,6,1,10,False
41,10,0,3,4,5,2,0,10,False
41,11,9,1,7,8,0,9,10,False
41,12,4,5,6,7,3,5,10,False
41,13,7,3,5,2,4,7,10,False
41,14,9,1,7,8,3,9,10,False
41,15,8,1,6,5,0,8,10,False
41,16,5,7,3,6,4,5,10,False
41,17,7,9,4,1,2,7,10,False
41,18,8,9,1,0,6,8,10,False
41,19,6,2,9,8,1,6,10,False
41,20,7,5,0,9,3,7,10,False
41,21,0,2,3,9,6,0,10,False
41,22,4,6,3,2,8,4,10,False
41,23,9,1,3,0,7,9,10,False
41,24,5,3,4,7,9,5,10,False
41,25,2,3,5,0,4,2,10,False
41,26,4,3,5,7,6,4,10,False
41,27,0,6,2,9,7,0,10,False
41,28,9,1,0,8,6,9,10,False
41,29,6,4,2,7,5,6,10,False
41,30,6,5,1,3,4,6,10,False
41,31,5,3,6,4,2,5,10,False
41,32,4,8,2,9,6,4,10,False
41,33,5,6,4,3,2,5,10,False
41,34,9,0,1,8,7,9,10,False
41,35,3,2,1,8,9,2,10,False
41,36,4,7,5,3,6,4,10,False
41,37,1,9,0,8,3,1,10,False
41,38,9,1,8,6,3,9,10,False
41,39,5,4,2,6,3,5,10,False
41,40,4,2,7,0,9,4,10,False
41,41,6,3,5,1,2,6,10,False
41,42,5,3,7,2,1,5,10,False
